ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Historical Wards 2003-2015
255198,ELEC,Westmont Fire Lot,6015 S. Cass,,Westmont,IL,60559,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.7783714,-87.9742881,09/28/2023,09/27/2023 07:00:39 PM +0000,,,,06/28/2022,,,,,"(41.7783714, -87.9742881)",,,6545,,,
255211,ELEC,900 E. 103rd,900 East 103rd Street,,Chicago,IL,60628,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.7080485,-87.6011639,09/27/2023,09/27/2023 06:59:50 PM +0000,,,,08/05/2022,,,,,"(41.7080485, -87.6011639)",19,47,21861,643,35,9
255215,ELEC,Ferdinand,4233 West Ferdinand Street,,Chicago,IL,60624,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8891296,-87.7328116,09/27/2023,09/27/2023 06:59:50 PM +0000,,,,04/14/2022,,,,,"(41.8891296, -87.7328116)",30,24,21572,99,23,11
255234,ELEC,Vincennes,10400 South Vincennes Avenue,,Chicago,IL,60643,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.7048217,-87.6570148,09/27/2023,09/27/2023 06:59:51 PM +0000,,,,08/08/2022,,,,,"(41.7048217, -87.6570148)",13,71,22212,630,22,18
255434,ELEC,Baker Hill,880 Roosevelt Rd,,Glen Ellyn,IL,60137,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,41.859696,-88.050915,09/27/2023,09/27/2023 06:56:26 PM +0000,,,,03/02/2023,,,,,"(41.859696, -88.050915)",,,15838,,,
255743,ELEC,VERIZON COMM / MEADOWS 1,1701 Golf Rd,,Rolling Meadows,IL,60008,,,E,,Private,24 hours dialy,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,42.04983,-87.99935,04/06/2023,04/06/2023 12:17:01 PM +0000,P,,,06/26/2019,,,,,"(42.04983, -87.99935)",,,4097,,,
256132,ELEC,Whole Foods Lakeview,3201 N Ashland Ave,,Chicago,IL,60657,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,41.939834,-87.66812,09/27/2023,09/27/2023 06:56:00 PM +0000,,,,03/09/2023,,,,,"(41.939834, -87.66812)",22,57,4449,678,25,38
256375,ELEC,MDWTPGLV1 TPG-01,5700 S Cicero Ave,,Chicago,IL,60638,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.787397,-87.74009,09/28/2023,09/27/2023 07:37:49 PM +0000,,,,03/16/2023,,,,,"(41.787397, -87.74009)",58,53,22268,86,15,35
256376,ELEC,MDWTPGLV1 TPG-02,5700 S Cicero Ave,,Chicago,IL,60638,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.787331,-87.74009,09/28/2023,09/27/2023 07:37:49 PM +0000,,,,03/16/2023,,,,,"(41.787331, -87.74009)",58,53,22268,86,15,35
256450,ELEC,WORLD HYUNDAI LEVEL 3-02,5337 Miller Cir Dr,,Matteson,IL,60443,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.501194,-87.74434,09/28/2023,09/27/2023 08:03:26 PM +0000,,,,03/17/2023,,,,,"(41.501194, -87.74434)",,,9714,,,
256576,ELEC,Indian Boundary Plaza - Tesla Supercharger,706  Plaza Drive,,Chesterton,IN,46304,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.6176393,-87.04453304,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,03/16/2023,,,,,"(41.6176393, -87.04453304)",,,16792,,,
256683,ELEC,PARC HURON LEFT STATION,469 W Huron St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.894565,-87.641248,09/28/2023,09/27/2023 07:35:32 PM +0000,,,,03/18/2023,,,,,"(41.894565, -87.641248)",55,37,4446,652,36,22
256684,ELEC,PARC HURON MIDDLE STATION,469 W Huron St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89452,-87.64123,09/28/2023,09/27/2023 07:53:15 PM +0000,,,,03/18/2023,,,,,"(41.89452, -87.64123)",55,37,4446,652,36,22
256685,ELEC,PARC HURON RIGHT STATION,469 W Huron St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.894538,-87.64123,09/28/2023,09/27/2023 07:53:15 PM +0000,,,,03/18/2023,,,,,"(41.894538, -87.64123)",55,37,4446,652,36,22
257387,ELEC,Hanover Park,1470 Irving Park Rd,,Hanover Park,IL,60133,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,42.005346,-88.143388,09/27/2023,09/27/2023 06:57:04 PM +0000,,,,03/30/2023,,,,,"(42.005346, -88.143388)",,,15826,,,
257446,ELEC,TGM Danada Apartments - West,2 Sterling Circle,,Wheaton,IL,60189,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.834025,-88.098981,09/28/2023,09/27/2023 07:07:05 PM +0000,,,,10/05/2022,,,,,"(41.834025, -88.098981)",,,18510,,,
257535,ELEC,640 N LASALLE STATION #2,640 N La Salle St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893689,-87.632994,09/28/2023,09/27/2023 07:08:50 PM +0000,,,,03/31/2023,,,,,"(41.893689, -87.632994)",55,37,4446,670,36,22
257835,ELEC,2275 Half Day Rd,2275 Half Day Road,,Bannockburn,IL,60015,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,42.1993276,-87.8855811,09/27/2023,09/27/2023 06:59:58 PM +0000,,,,04/20/2022,,,,,"(42.1993276, -87.8855811)",,,4587,,,
257849,ELEC,BMW MOTOR WERKS WASHWERKS1,20 E Dundee Rd,,Barrington,IL,60010,,888-758-4389,T,08/13/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.128936,-88.130895,09/28/2023,09/27/2023 08:04:22 PM +0000,,,,04/04/2023,,,,,"(42.128936, -88.130895)",,,4101,,,
257899,ELEC,TOYOTA OF NAPER CT4020 FRONT,1488 W Ogden Ave,,Naperville,IL,60540,,888-758-4389,E,,Public,Mon 6:00am - 8:00pm; Tue 6:00am - 8:00pm; Wed 6:00am - 8:00pm; Thu 6:00am - 8:00pm; Fri 6:00am - 8:00pm; Sat 6:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.776111,-88.183594,09/28/2023,09/27/2023 08:04:08 PM +0000,,,,04/05/2023,,,,,"(41.776111, -88.183594)",,,6520,,,
257930,ELEC,SOLDIER FIELD STATION 04,1410 Museum Campus Dr,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.862187,-87.615146,09/28/2023,09/27/2023 07:38:19 PM +0000,,,,04/06/2023,,,,,"(41.862187, -87.615146)",35,34,14913,374,10,48
257951,ELEC,RACINE HYUNDAI LVL 3 EAST SIDE,13313 Washington Ave,,Mount Pleasant,WI,53177,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.722969,-87.948414,09/28/2023,09/27/2023 08:04:41 PM +0000,,,,04/06/2023,,,,,"(42.722969, -87.948414)",,,5059,,,
258153,ELEC,1 E 8th St. Garage,1 East 8th Street,,Chicago,IL,60605,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,41.87172,-87.62745,09/28/2023,09/27/2023 08:26:49 PM +0000,,,,04/06/2023,,,,,"(41.87172, -87.62745)",35,38,14913,368,10,48
258289,ELEC,ELBURN IL ELBURN FIRST ST,2 South First St.,,Elburn,IL,60119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891937,-88.471686,09/28/2023,09/27/2023 08:04:40 PM +0000,,,,04/08/2023,,,,,"(41.891937, -88.471686)",,,15592,,,
259256,ELEC,CLC LOT 7 SUN PIVOT CIR,19351 W. Washington st Sun Pivot Circle,,Grayslake,IL,60030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.355012,-88.011824,09/28/2023,09/27/2023 08:04:44 PM +0000,,,,04/13/2023,,,,,"(42.355012, -88.011824)",,,16627,,,
259500,ELEC,GM - Schepel Buick GMC,3209 W LINCOLN HWY,,MERRILLVILLE,IN,46410,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,41.470261,-87.375315,09/28/2023,09/27/2023 08:21:01 PM +0000,,,,04/15/2023,,,,,"(41.470261, -87.375315)",,,22363,,,
259592,ELEC,Navy Pier,600 E Grand Ave,,Chicago,IL,60611,,866-816-7584,E,,Public,,,,,,,7,,,EV Connect,http://evconnect.com/,GPS,41.891527,-87.608748,09/28/2023,09/27/2023 08:21:33 PM +0000,,,,04/19/2023,,,,,"(41.891527, -87.608748)",6,37,21182,534,36,22
260261,ELEC,STREAM EAST_STATION_,1925 Busse Rd,,Elk Grove Village,IL,60007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.998663,-87.958772,09/28/2023,09/27/2023 08:03:59 PM +0000,,,,05/04/2023,,,,,"(41.998663, -87.958772)",,,4094,,,
260262,ELEC,STREAM WEST STATION,1925 Busse Rd,,Elk Grove Village,IL,60007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.998728,-87.958696,09/28/2023,09/27/2023 08:03:59 PM +0000,,,,05/04/2023,,,,,"(41.998728, -87.958696)",,,4094,,,
260297,ELEC,World Flight Services,838 Patton Drive,,Chicago,IL,60666,,888-998-2546,E,,Public,24 hours daily,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,41.992820467980444,-87.8886821021769,09/28/2023,09/27/2023 07:04:44 PM +0000,,,,05/04/2023,,,,,"(41.992820467980444, -87.8886821021769)",38,75,16197,668,29,34
260336,ELEC,Raymond Chevrolet Inc.,118 RTE 173,,Antioch,IL,60002,,866-816-7584,T,05/05/2023,TEMPORARILY UNAVAILABLE (Public),,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,42.468906,-88.087405,09/28/2023,09/27/2023 08:21:36 PM +0000,,,,05/05/2023,,,,,"(42.468906, -88.087405)",,,4088,,,
260348,ELEC,Meijer - Tesla Supercharger,11305 W Lincoln Hwy,,Mokena,IL,60448,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.499687,-87.88864,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,05/04/2023,,,,,"(41.499687, -87.88864)",,,10395,,,
260477,ELEC,PNC Centre at One North Franklin,North Franklin Street,,Chicago,IL,60606,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8857555,-87.6353777,09/28/2023,09/27/2023 07:02:11 PM +0000,,,,12/05/2019,,,,,"(41.8857555, -87.6353777)",46,38,14914,92,36,22
260479,ELEC,Harmswood Office Center,5750 Old orchard Rd,,Skokie,IL,60077,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,42.0631867,-87.7695325,09/28/2023,09/27/2023 07:02:06 PM +0000,,,,10/27/2022,,,,,"(42.0631867, -87.7695325)",,,9460,,,
260498,ELEC,VILLAGE STATION DOWNTOWN 1,4830 Oakton St,,Skokie,IL,60077,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.026856,-87.748635,09/28/2023,09/27/2023 08:05:32 PM +0000,,,,05/09/2023,,,,,"(42.026856, -87.748635)",,,9460,,,
260644,ELEC,BAY 13 CHARGER CPE250,2480 Aurora Ave,,Naperville,IL,60540,,888-758-4389,E,,Public,Mon 7:00am - 8:00pm; Tue 7:00am - 8:00pm; Wed 7:00am - 8:00pm; Thu 7:00am - 8:00pm; Fri 7:00am - 8:00pm; Sat 8:00am - 6:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.762866,-88.195038,09/28/2023,09/27/2023 08:04:14 PM +0000,,,,05/11/2023,,,,,"(41.762866, -88.195038)",,,6520,,,
260948,ELEC,300 E. Randolph Unit #3,300 E. Randolph,,Chicago,IL,60601,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8846651,-87.6199166,09/28/2023,09/27/2023 07:02:11 PM +0000,,,,12/29/2022,,,,,"(41.8846651, -87.6199166)",42,38,14309,580,36,22
260951,ELEC,300 E. Randolph Unit #4,300 E. Randolph,,Chicago,IL,60601,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8846651,-87.6199166,09/28/2023,09/27/2023 07:02:11 PM +0000,,,,12/28/2022,,,,,"(41.8846651, -87.6199166)",42,38,14309,580,36,22
260952,ELEC,300 E. Randolph - Unit #1,300 E. Randolph,,Chicago,IL,60601,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8846651,-87.6199166,09/28/2023,09/27/2023 07:02:11 PM +0000,,,,12/29/2022,,,,,"(41.8846651, -87.6199166)",42,38,14309,580,36,22
260954,ELEC,300 E. Randolph Unit #2,300 E. Randolph,,Chicago,IL,60601,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8846651,-87.6199166,09/28/2023,09/27/2023 07:02:11 PM +0000,,,,12/29/2022,,,,,"(41.8846651, -87.6199166)",42,38,14309,580,36,22
261183,ELEC,Heico Companies Warrenville,27501 Bella Vista Parkway,,Warrenville,IL,60555,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8088371,-88.1606229,09/28/2023,09/27/2023 07:05:59 PM +0000,,,,05/10/2021,,,,,"(41.8088371, -88.1606229)",,,6539,,,
261447,ELEC,Castle Chevrolet N,175 N Arlington Heights Rd,,Elk Grove Village,IL,60007,,847-268-4524,E,,Public,24 hours daily,A D Debit M V,,,,,,1,,Non-Networked,,GPS,42.0300498280827,-87.9860250959225,06/12/2023,06/12/2023 11:56:16 AM +0000,P,,,05/25/2023,,,,,"(42.0300498280827, -87.9860250959225)",,,4094,,,
261448,ELEC,Sunrise Chevrolet,414 E N Ave,,Glendale Heights,IL,60139,,630-942-8300,E,,Public,9AM-7PM M-F,A D Debit M V,,,,,1,1,,Non-Networked,,GPS,41.9039922479501,-88.0700649635363,06/12/2023,06/12/2023 11:56:16 AM +0000,P,,,05/25/2023,,,,,"(41.9039922479501, -88.0700649635363)",,,15839,,,
261469,ELEC,Target - Tesla Supercharger,50 E North Ave,,Villa Park,IL,60181,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,41.90650655,-87.97823471,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,05/25/2023,,,,,"(41.90650655, -87.97823471)",,,8960,,,
261690,ELEC,CHICAGO PARK HQ EV CHARGER #1,4830 S Western Ave,,Chicago,IL,60609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.804881,-87.686415,09/28/2023,09/27/2023 08:02:23 PM +0000,,,,06/01/2023,,,,,"(41.804881, -87.686415)",56,55,22248,85,8,29
261691,ELEC,HAWK MAZDA SHOP SHOP,2421 Illinois Rte 59,,Plainfield,IL,60586,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.565716,-88.202054,09/28/2023,09/27/2023 08:02:40 PM +0000,,,,06/01/2023,,,,,"(41.565716, -88.202054)",,,6929,,,
261716,ELEC,LINCOLNWOOD VOL,6856 N Kildare Ave,,Lincolnwood,IL,60712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.006411,-87.73608,09/28/2023,09/27/2023 08:05:37 PM +0000,,,,06/01/2023,,,,,"(42.006411, -87.73608)",,,4455,,,
262104,ELEC,LED-LLC - BreezEV,188 S Northwest Hwy,,Barrington,IL,60010,,978-913-3323,E,,Public - Credit card at all times,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,3,,,AMPUP,https://ampup.io/,GPS,42.2037199,-88.2299762,06/12/2023,06/12/2023 11:56:16 AM +0000,P,,,01/13/2023,,,,,"(42.2037199, -88.2299762)",,,4103,,,
262195,ELEC,Valmont Chicago,4647 W Polk St,,Chicago,IL,60644,,,E,,Private,Contact station for hours of availability,,,,,,1,,,AMPUP,https://ampup.io/,GPS,41.869976,-87.7419433,06/12/2023,06/12/2023 11:56:16 AM +0000,P,,,04/03/2023,,,,,"(41.869976, -87.7419433)",32,26,22216,61,14,36
262240,ELEC,445 N. Sacramento,445 N. Sacramento,,Chicago,IL,60624,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8891752,-87.7310627,09/28/2023,09/27/2023 07:01:29 PM +0000,,,,07/26/2022,,,,,"(41.8891752, -87.7310627)",30,24,21572,99,23,11
262242,ELEC,210 W. 69th St,210 West 69th Street,,Chicago,IL,60621,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.7691907,-87.63135,09/28/2023,09/27/2023 07:01:29 PM +0000,,,,07/26/2022,,,,,"(41.7691907, -87.63135)",11,67,21559,513,32,31
262338,ELEC,Inland Steel Building Garage,53 S. Dearborn St.,,Chicago,IL,60603,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,41.88124376024821,-87.62923300266266,09/28/2023,09/27/2023 08:26:44 PM +0000,,,,06/07/2023,,,,,"(41.88124376024821, -87.62923300266266)",34,38,14311,92,36,22
262431,ELEC,5556 N Sheridan Road Condominium Association,5556 N Sheridan Road,,Chicago,IL,60640,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.983521,-87.6555955,09/28/2023,09/27/2023 07:02:12 PM +0000,,,,01/12/2023,,,,,"(41.983521, -87.6555955)",15,76,22616,93,16,40
262460,ELEC,HH LIBERTYVILLE CP6000,901 S Milwaukee Ave,,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.272176,-87.952095,09/28/2023,09/27/2023 08:05:26 PM +0000,,,,06/09/2023,,,,,"(42.272176, -87.952095)",,,17383,,,
262632,ELEC,Tucker Development - District 1860,4520 W. Touhy Ave,,Lincolnwood,IL,60712,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,http://www.blinkcharging.com/,GPS,42.01231,-87.74176,09/28/2023,09/27/2023 07:00:23 PM +0000,,,,06/09/2023,,,,,"(42.01231, -87.74176)",,,4455,,,
262739,ELEC,CLC LOT 7 LAKESHORE 1,30 N Sheridan Rd,,Waukegan,IL,60085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.360299,-87.830053,09/28/2023,09/27/2023 08:06:00 PM +0000,,,,06/15/2023,,,,,"(42.360299, -87.830053)",,,9474,,,
262823,ELEC,900 E. 103rd S&S,900 East 103rd Street,,Chicago,IL,60628,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.7080651,-87.6011897,09/28/2023,09/27/2023 07:02:14 PM +0000,,,,05/17/2023,,,,,"(41.7080651, -87.6011897)",19,47,21861,643,35,9
262825,ELEC,540 E Lower Wacker,540 East Lower Wacker Drive,,Chicago,IL,60601,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.887439,-87.6160571,09/28/2023,09/27/2023 07:02:14 PM +0000,,,,05/17/2023,,,,,"(41.887439, -87.6160571)",42,38,14309,580,36,22
262865,ELEC,Ettleson Cadillac Buick GMC,6201 S.LaGrange Rd,,Hodgkins,IL,60525,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,41.777259,-87.867178,09/28/2023,09/27/2023 08:21:07 PM +0000,,,,06/17/2023,,,,,"(41.777259, -87.867178)",,,6078,,,
262895,ELEC,Lake Michigan Fishing Charter,55 South Harbor Place,,Waukegan,IL,60085,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,42.358494,-87.824335,09/28/2023,09/27/2023 07:02:44 PM +0000,,,,05/23/2023,,,,,"(42.358494, -87.824335)",,,9474,,,
279321,ELEC,"BOA Highland Park IL4-245 (Highland Park, IL)",1921 Saint Johns Ave,,Highland Park,IL,60035,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.18758,-87.79876,09/28/2023,09/27/2023 08:16:28 PM +0000,,,,06/22/2023,,,,,"(42.18758, -87.79876)",,,16635,,,
279378,ELEC,"Meijer Algonquin #206 (Algonquin, IL)",400 S Randall Rd,,Algonquin,IL,60102,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,42.1693,-88.3367,09/28/2023,09/27/2023 08:17:46 PM +0000,,,,06/22/2023,,,,,"(42.1693, -88.3367)",,,9878,,,
279500,ELEC,"Meijer 301 (Bradley, IL)",990 N Kinzie Ave,,Bradley,IL,60915,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,41.15896,-87.84888,09/28/2023,09/27/2023 08:16:41 PM +0000,,,,06/22/2023,,,,,"(41.15896, -87.84888)",,,4467,,,
296742,ELEC,Woodman's - Tesla Supercharger,27555 IL-120,,Lakemoor,IL,60051,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.32149131,-88.16977174,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,06/15/2023,,,,,"(42.32149131, -88.16977174)",,,9453,,,
297184,BD,Casey's,2400 US-12,,SPRING GROVE,IL,60081,,779-256-7338,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,42.43728,-88.24324,07/11/2023,07/11/2023 01:28:56 PM +0000,P,,,06/23/2023,,,,,"(42.43728, -88.24324)",,,9463,,,
297197,BD,Casey's,290 E STATE ROUTE 115,,HERSCHER,IL,60941,,815-421-0221,E,,Public,5am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.05672,-88.09543,07/11/2023,07/11/2023 01:28:56 PM +0000,P,,,06/23/2023,,,,,"(41.05672, -88.09543)",,,5189,,,
297207,BD,Casey's,306 N STATE ROUTE 129,,BRACEVILLE,IL,60407,,815-237-8063,E,,Public,4am-12am daily,A Cash D Debit M V,B20,,,,,,,,,GPS,41.22776350564536,-88.25918258872986,07/11/2023,07/11/2023 01:28:56 PM +0000,P,,,06/23/2023,,,,,"(41.22776350564536, -88.25918258872986)",,,26634,,,
297416,BD,Casey's,400 W MONDAMIN ST,,MINOOKA,IL,60447,,779-288-8164,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.45492,-88.26585,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.45492, -88.26585)",,,10392,,,
297417,BD,Casey's,25258 W EAMES ST,,CHANNAHON,IL,60410,,779-288-8165,E,,Public,3am-11am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.43096,-88.2257,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.43096, -88.2257)",,,26894,,,
297418,BD,Casey's,2040 E DIVISION ST,,DIAMOND,IL,60416,,815-634-8655,E,,Public,3am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.2886,-88.25598,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.2886, -88.25598)",,,26907,,,
297419,BD,Casey's,280 E MAIN ST,,BRAIDWOOD,IL,60408,,815-458-0678,E,,Public,4am-11pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.26486,-88.21297,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.26486, -88.21297)",,,26887,,,
297450,BD,Casey's,900 W WILMINGTON RD,,PEOTONE,IL,60468,,708-258-3465,E,,Public,3am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.3245,-87.80759,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.3245, -87.80759)",,,2313,,,
297460,BD,Casey's,110 S DIXIE HWY,,ST ANNE,IL,60964,,815-422-0035,E,,Public,5am-12am daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.02465,-87.7228,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.02465, -87.7228)",,,5208,,,
297464,BD,Casey's,426 W MAIN ST,,GARDNER,IL,60424,,815-237-8032,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.18545,-88.31658,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.18545, -88.31658)",,,27237,,,
297465,BD,Casey's,12545 E STATE ROUTE 1 17,,GRANT PARK,IL,60940,,815-466-0249,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.24121,-87.63314,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.24121, -87.63314)",,,4794,,,
297493,BD,Casey's,1075 W JEFFERY ST,,KANKAKEE,IL,60901,,815-802-1343,E,,Public,4am-10pm daily,A Cash D Debit M V,B20,,,,,,,,,200-8,41.10616,-87.88299,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/27/2023,,,,,"(41.10616, -87.88299)",,,4461,,,
