ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
258153,ELEC,1 E 8th St. Garage,1 East 8th Street,,Chicago,IL,60605,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,41.87172,-87.62745,10/05/2023,10/04/2023 08:08:26 PM +0000,,,,04/06/2023,,,,,"(41.87172, -87.62745)"
235607,ELEC,TPM AVRA STATION 1,1125 W Van Buren Ave,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.87582,-87.64171,10/05/2023,10/04/2023 07:34:20 PM +0000,,,,11/03/2022,,,,,"(41.87582, -87.64171)"
117144,ELEC,Taylor Street Library and Apartments,1342 W Taylor St,,Chicago,IL,60607,,888-998-2546,T,03/02/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8698,-87.6605,10/04/2023,10/03/2023 07:06:55 PM +0000,,,,01/18/2019,,,,,"(41.8698, -87.6605)"
32648,E85,Citgo - Aisha Wash and Fuel Island,5549 W Diversey Ave,,Chicago,IL,60639,,773-889-0241,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.930943,-87.765779,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,09/15/2007,,,,false,"(41.930943, -87.765779)"
169113,ELEC,Sofitel Chicago - Tesla Destination,20 E Chestnut St,,Chicago,IL,60611,,312-324-4000  877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.898653,-87.627307,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,05/09/2018,,,,,"(41.898653, -87.627307)"
205194,ELEC,INTERPARK LAKE & WELLS 2,614 N St Clair St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89315,-87.62299,10/05/2023,10/04/2023 07:38:33 PM +0000,,,,01/22/2022,,,,,"(41.89315, -87.62299)"
102156,ELEC,The Maxwell - Tesla Supercharger,1100 South Canal Street,,Chicago,IL,60607,,877-798-3752,E,,Public,24 hours daily,,,,,,,14,,Tesla,https://www.tesla.com/supercharger,200-9,41.869126,-87.639971,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,04/01/2018,,,,,"(41.869126, -87.639971)"
228119,ELEC,Walgreens,5625 N Ridge Ave,,Chicago,IL,60660,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.984701,-87.660936,10/04/2023,10/04/2023 06:55:54 PM +0000,,,,03/07/2018,,,,,"(41.984701, -87.660936)"
228130,ELEC,Whole Foods Market,1550 N Kingsbury St,,Chicago,IL,60642,,877-455-3833,E,,Public,24 hours daily,,,,,,1,1,,eVgo Network,https://www.evgo.com/,GPS,41.908771,-87.653054,10/04/2023,10/04/2023 06:55:54 PM +0000,,,,03/07/2018,,,,,"(41.908771, -87.653054)"
151744,ELEC,New City Development,1457 N Halsted,,Chicago,IL,60642,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.908476,-87.6476645,10/05/2023,10/04/2023 08:04:43 PM +0000,,,,03/10/2017,,,,,"(41.908476, -87.6476645)"
163424,ELEC,BUCK MANAGEMENT LEVEL 1 NORTH,845 W Madison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880735,-87.648861,10/05/2023,10/04/2023 07:27:06 PM +0000,,,,06/17/2020,,,,,"(41.880735, -87.648861)"
194566,ELEC,Jewel Osco #3345 Roosevelt and Wabash,1224 South Wabash,,Chicago,IL,60605,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.867041,-87.6262505,10/05/2023,10/04/2023 08:05:55 PM +0000,,,,08/26/2021,,,,,"(41.867041, -87.6262505)"
237628,ELEC,Target - Tesla Supercharger,4433  South Pulaski Road,,Chicago,IL,60632,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.813258,-87.72186,07/01/2023,07/14/2023 02:41:28 PM +0000,P,,,11/05/2022,,,,,"(41.813258, -87.72186)"
58326,ELEC,3RD FLOOR GREENWAY-3,60 W Kinzie St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889356,-87.630403,10/04/2023,10/04/2023 06:58:29 PM +0000,,,,01/20/2014,,,,,"(41.889356, -87.630403)"
180622,ELEC,PEOPLES GAS EV13,4025 W Peterson Ave North Shop,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.98952,-87.730309,10/05/2023,10/04/2023 07:22:39 PM +0000,,,,01/27/2021,,,,,"(41.98952, -87.730309)"
309384,ELEC,530208 : University of Chicago Booth School of Business - Gleacher Center,450 North Cityfront Plaza Drive,,Chicago,IL,60611,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8896871,-87.6222251,10/04/2023,10/03/2023 07:01:06 PM +0000,,,,03/04/2022,,,,,"(41.8896871, -87.6222251)"
171693,ELEC,900 SELF PARK PLUG AND SHOP 3,911 N. Rush St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899716,-87.626346,10/05/2023,10/04/2023 07:12:15 PM +0000,,,,01/27/2021,,,,,"(41.899716, -87.626346)"
255101,ELEC,Gaertner Residences,1201 W Wrightwood Ave,,Chicago,IL,60614,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.928589,-87.658746,10/04/2023,10/03/2023 07:03:54 PM +0000,,,,12/13/2022,,,,,"(41.928589, -87.658746)"
201402,ELEC,DRAKE TOWER DRAKE 2,172 E Walton Pl,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.900208,-87.622655,10/05/2023,10/04/2023 07:38:11 PM +0000,,,,11/19/2021,,,,,"(41.900208, -87.622655)"
114160,ELEC,Millennium Lakeside Garage - Tesla Destination,5 S Columbus Dr,,Chicago,IL,60603,,312-616-0600  877-798-3752,E,,Public,,,,,,,11,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.882094,-87.620496,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,01/02/2019,,,,,"(41.882094, -87.620496)"
224650,ELEC,INTERPARK TOWER WEST,211 W Adams St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.879012,-87.634417,10/05/2023,10/04/2023 07:43:06 PM +0000,,,,07/30/2022,,,,,"(41.879012, -87.634417)"
310346,ELEC,RGAR3,3104 West Harrison Street,,Chicago,IL,60612,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.874146536748725,-87.70393928932467,10/04/2023,10/03/2023 07:07:02 PM +0000,,,,09/07/2023,,,,,"(41.874146536748725, -87.70393928932467)"
172820,ELEC,MOMENT MOMENT 2,545 N McClurg Ct,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892053,-87.617242,10/05/2023,10/04/2023 07:05:05 PM +0000,,,,01/27/2021,,,,,"(41.892053, -87.617242)"
167749,ELEC,LEFT BANK CS STATION 1,300 N Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887215,-87.640641,10/05/2023,10/04/2023 07:28:32 PM +0000,,,,10/24/2020,,,,,"(41.887215, -87.640641)"
164758,ELEC,Echelon Garage,353 N DesPlaines St,Unit #282 is under repairs. Located on ||3rd Floor.||,Chicago,IL,60661,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.87167,-87.626889,10/04/2023,10/03/2023 07:04:34 PM +0000,,,,08/01/2020,,,,,"(41.87167, -87.626889)"
186381,ELEC,ADVOCATE IL MASONIC 6,931 W Wellington Ave,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.936046,-87.652141,10/05/2023,10/04/2023 07:33:09 PM +0000,,,,03/19/2021,,,,,"(41.936046, -87.652141)"
166725,ELEC,Jewel Osco 5343 N Broadway Chicago,5343 N Broadway,,Chicago,IL,60640,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.978844,-87.659321,10/05/2023,10/04/2023 08:06:09 PM +0000,,,,08/31/2020,,,,,"(41.978844, -87.659321)"
235668,ELEC,6750 ENTRTANCE WEST,6750 W Grand Ave,,Chicago,IL,60707,,888-758-4389,E,,Public,Mon 9:00pm - 12:00am; Tue 9:00pm - 12:00am; Wed 9:00pm - 12:00am; Thu 9:00pm - 12:00am; Fri 9:00pm - 12:00am; Sun 12:00am - 12:00am,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.923835,-87.794442,10/05/2023,10/04/2023 07:45:32 PM +0000,,,,11/04/2022,,,,,"(41.923835, -87.794442)"
170750,ELEC,NICHE 905 EV STATION 02,905 N Orleans St,,Chicago,IL,60610,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899418,-87.636886,10/05/2023,10/04/2023 07:08:40 PM +0000,,,,01/05/2021,,,,,"(41.899418, -87.636886)"
259592,ELEC,Navy Pier,600 E Grand Ave,,Chicago,IL,60611,,866-816-7584,E,,Public,,,,,,,7,,,EV Connect,http://evconnect.com/,GPS,41.891527,-87.608748,10/05/2023,10/04/2023 08:03:41 PM +0000,,,,04/19/2023,,,,,"(41.891527, -87.608748)"
309948,ELEC,Bureau of Sanitation,3757 West 34th Street,,Chicago,IL,60623,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.830872550291645,-87.71860528932629,10/04/2023,10/03/2023 07:04:30 PM +0000,,,,08/14/2023,,,,,"(41.830872550291645, -87.71860528932629)"
230443,ELEC,Union West,939 W Washington Blvd,,Chicago,IL,60607,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,3,,,AMPUP,https://ampup.io/,200-9,41.882764,-87.651188,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,09/15/2022,,,,,"(41.882764, -87.651188)"
65015,ELEC,"CFP II, LLC 206",240 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891113,-87.620957,10/05/2023,10/04/2023 07:00:46 PM +0000,,,,01/07/2015,,,,,"(41.891113, -87.620957)"
212708,ELEC,320 S CANAL EV2,320 S Canal St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.87712,-87.64055,10/05/2023,10/04/2023 07:36:57 PM +0000,,,,03/25/2022,,,,,"(41.87712, -87.64055)"
72438,ELEC,OMPE ONE MUSEUM PARK,1201 S Prairie Ave,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.866571,-87.621756,10/05/2023,10/04/2023 07:01:22 PM +0000,,,,01/09/2016,,,,,"(41.866571, -87.621756)"
202794,ELEC,INTERPARK 314 S WELLS 1,314 S Wells St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.877528,-87.634217,10/05/2023,10/04/2023 07:38:37 PM +0000,,,,12/18/2021,,,,,"(41.877528, -87.634217)"
309133,ELEC,530206 : 333 West Wacker Drive,333 West Wacker Drive,,Chicago,IL,60606,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.886053,-87.6359543,10/03/2023,10/03/2023 06:59:45 PM +0000,,,,12/12/2018,,,,,"(41.886053, -87.6359543)"
158349,ELEC,Chicago Midway International Airport - Long-Term Parking Garage,4799 W 54th St,,Chicago,IL,60638,,773-838-0600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.79407,-87.749467,06/09/2020,01/05/2023 03:26:52 AM +0000,P,,,05/29/2020,,,,,"(41.79407, -87.749467)"
174126,ELEC,SP PLUS CORP MCCORMICK 1,2301 S Prairie Ave,,Chicago,IL,60616,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851227,-87.620567,10/05/2023,10/04/2023 07:17:35 PM +0000,,,,01/27/2021,,,,,"(41.851227, -87.620567)"
205433,ELEC,Cityfront Place Parking Garage - Floor 2 Left,400 N. McClurg Court,Located on the 2nd floor of the parking garage on the south side of the elevators. This is the left charging station.,Chicago,IL,60611,,800-663-5633,T,12/20/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8891899,-87.6181012,10/04/2023,10/03/2023 07:07:23 PM +0000,,,,12/22/2021,,,,,"(41.8891899, -87.6181012)"
114165,ELEC,Park Hyatt Chicago - Tesla Destination,800 N Michigan Ave,,Chicago,IL,60611,,312-335-1234  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.896792,-87.625142,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,09/09/2014,,,,,"(41.896792, -87.625142)"
76523,ELEC,PRUDENTIALPLAZA STATION 01,130 E Randolph St,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88536,-87.623191,10/05/2023,10/04/2023 07:04:30 PM +0000,,,,06/24/2016,,,,,"(41.88536, -87.623191)"
310061,ELEC,RGAR1,5219 South Wentworth Avenue,,Chicago,IL,60609,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.79919662798001,-87.6300991874775,10/04/2023,10/03/2023 07:05:15 PM +0000,,,,09/07/2023,,,,,"(41.79919662798001, -87.6300991874775)"
197202,ELEC,WAYNE FUELING WAYNE FUELING,2301 S Lake Shore Dr,,Chicago,IL,60616,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.852623,-87.61196,10/05/2023,10/04/2023 07:36:36 PM +0000,,,,10/07/2021,,,,,"(41.852623, -87.61196)"
180618,ELEC,PEOPLES GAS CENTRAL EV4,4207 W 35th Pl Central Shop,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989217,-87.730352,10/05/2023,10/04/2023 07:24:13 PM +0000,,,,01/27/2021,,,,,"(41.989217, -87.730352)"
257535,ELEC,640 N LASALLE STATION #2,640 N La Salle St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893689,-87.632994,10/04/2023,10/03/2023 07:08:44 PM +0000,,,,03/31/2023,,,,,"(41.893689, -87.632994)"
171561,ELEC,"CFP II, LLC 204",240 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891099,-87.621074,10/05/2023,10/04/2023 07:00:30 PM +0000,,,,01/27/2021,,,,,"(41.891099, -87.621074)"
310195,ELEC,1150 N North Branch st,1150 North North Branch Street,,Chicago,IL,60642,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.902736432233816,-87.65505400096653,10/04/2023,10/03/2023 07:07:02 PM +0000,,,,08/14/2023,,,,,"(41.902736432233816, -87.65505400096653)"
236277,ELEC,PARKING B LOT B FLOOR8 #1,259 E Erie St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893691,-87.620953,10/05/2023,10/04/2023 07:00:33 PM +0000,,,,11/18/2022,,,,,"(41.893691, -87.620953)"
229593,ELEC,Best Western Hawthorne Terrace,3434 N Broadway Ave,,Chicago,IL,60657,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io/,200-9,41.944195,-87.645488,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,09/15/2022,,,,,"(41.944195, -87.645488)"
151757,ELEC,Jewel Osco 5516 N Clark St Chicago IL,5516 North Clark St,,Chicago,IL,60640,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.982498,-87.6691375,10/05/2023,10/04/2023 08:06:01 PM +0000,,,,05/31/2019,,,,,"(41.982498, -87.6691375)"
185440,ELEC,ADVOCATE IL MASONIC 4,933 w. Nelson Ave,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.937062,-87.652714,10/05/2023,10/04/2023 07:32:52 PM +0000,,,,02/27/2021,,,,,"(41.937062, -87.652714)"
169699,ELEC,Best Western - Hawthorne Terrace,3434 N Broadway Ave,,Chicago,IL,60657,,773-244-3434,E,,Public,24 hours daily,,,,,,1,,,AMPUP,https://ampup.io/,200-9,41.944195,-87.645488,09/10/2021,06/05/2023 08:19:04 AM +0000,P,,,12/01/2020,,,,,"(41.944195, -87.645488)"
151752,ELEC,Addison & Clark,3554 N Sheffield Ave,,Chicago,IL,60613,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.946911,-87.6548165,10/05/2023,10/04/2023 08:04:48 PM +0000,,,,09/14/2018,,,,,"(41.946911, -87.6548165)"
236974,ELEC,The Admiral at the Lake,929 W Foster Ave,,Chicago,IL,60640,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.9760744,-87.6532576,10/03/2023,10/03/2023 06:58:48 PM +0000,,,,04/02/2018,,,,,"(41.9760744, -87.6532576)"
33089,E85,City of Chicago FS#4,3746 S Iron,Iron and 37th,Chicago,IL,60609,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.826171,-87.659383,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,10/15/2008,,,,false,"(41.826171, -87.659383)"
185392,ELEC,MILLENNIUM GRGS MPG PILOT #3,5 S Columbus Dr,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.882412,-87.621237,10/05/2023,10/04/2023 07:32:48 PM +0000,,,,02/26/2021,,,,,"(41.882412, -87.621237)"
233234,ELEC,640 N LASALLE STATION #1,640 N La Salle St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893633,-87.6329,10/05/2023,10/04/2023 07:10:27 PM +0000,,,,10/11/2022,,,,,"(41.893633, -87.6329)"
202792,ELEC,INTERPARK ADAMWABASH 2,17 E Adams St,,Chicago,IL,60603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.879251,-87.626887,10/05/2023,10/04/2023 07:38:34 PM +0000,,,,12/18/2021,,,,,"(41.879251, -87.626887)"
46807,ELEC,Berman Nissan - Chicago,4444 W Irving Park Rd,,Chicago,IL,60641,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.953751,-87.739697,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,01/31/2012,,,,,"(41.953751, -87.739697)"
224640,ELEC,ACADEMY STORE 5781,8331 S Stewart Ave,,Chicago,IL,60620,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.739758,-87.633519,10/05/2023,10/04/2023 07:38:41 PM +0000,,,,07/30/2022,,,,,"(41.739758, -87.633519)"
146617,ELEC,"Target T2781 - Chicago, IL",1101 W Jackson Blvd.,,Chicago,IL,60607,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,41.8768,-87.6554,10/05/2023,10/04/2023 08:00:06 PM +0000,,,,10/04/2019,,,,,"(41.8768, -87.6554)"
123624,ELEC,HF HF-1,3740 N Halsted St,,Chicago,IL,60613,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.95056,-87.649867,10/05/2023,10/04/2023 07:16:37 PM +0000,,,,06/08/2019,,,,,"(41.95056, -87.649867)"
156609,ELEC,ENGLEWOOD STATION 1,6933 W 69th St,,Chicago,IL,60621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.769096,-87.63568,10/05/2023,10/04/2023 07:22:11 PM +0000,,,,05/22/2020,,,,,"(41.769096, -87.63568)"
164418,ELEC,ABM OLD POST OFFICE,404 W Harrison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.875714,-87.638725,10/05/2023,10/04/2023 07:23:18 PM +0000,,,,07/22/2020,,,,,"(41.875714, -87.638725)"
171743,ELEC,PARKING GARAGE P3 NGW,111 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880395,-87.636583,10/05/2023,10/04/2023 07:02:38 PM +0000,,,,01/27/2021,,,,,"(41.880395, -87.636583)"
228615,ELEC,Whole Foods Sauganash (CIC),6020 N Cicero Ave,,Chicago,IL,60646,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,41.99146,-87.749262,10/04/2023,10/04/2023 06:56:35 PM +0000,,,,03/07/2018,,,,,"(41.99146, -87.749262)"
189751,ELEC,STERLING BAY GREEN STREET 4,333 N. Green St.,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.888024,-87.648346,10/05/2023,10/04/2023 07:24:33 PM +0000,,,,05/16/2021,,,,,"(41.888024, -87.648346)"
60987,ELEC,Western Avenue Nissan,7410 S Western Ave,,Chicago,IL,60636,,773-776-8200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,41.758552,-87.683346,06/09/2020,03/11/2021 05:22:17 PM +0000,P,,,02/01/2014,,,,,"(41.758552, -87.683346)"
226281,ELEC,Plant Chicago,4459 S Marshfield Ave,,Chicago,IL,60609,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE CREDIT D Debit M V,,,,,2,,,EVMATCH,https://www.evmatch.com,GPS,41.8123625,-87.6659539,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,10/29/2021,,,,,"(41.8123625, -87.6659539)"
262240,ELEC,445 N. Sacramento,445 N. Sacramento,,Chicago,IL,60624,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8891752,-87.7014928,10/04/2023,10/03/2023 07:01:29 PM +0000,,,,07/26/2022,,,,,"(41.8891752, -87.7014928)"
253559,ELEC,Water Tower Place DCFC,835 N Michigan Ave,,Chicago,IL,60611,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 7:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,,1,,Volta,https://voltacharging.com/,GPS,41.8981545,-87.6225114,10/05/2023,10/04/2023 08:05:49 PM +0000,,,,02/08/2023,,,,,"(41.8981545, -87.6225114)"
151742,ELEC,Loyola University,1110 West Sheridan Rd,,Chicago,IL,60660,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.9988675,-87.6590125,10/05/2023,10/04/2023 08:06:56 PM +0000,,,,06/02/2017,,,,,"(41.9988675, -87.6590125)"
180623,ELEC,PEOPLES GAS CENTRAL EV6,4207 W 35th Pl Central Shop,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989265,-87.730288,10/05/2023,10/04/2023 07:24:19 PM +0000,,,,01/27/2021,,,,,"(41.989265, -87.730288)"
261690,ELEC,CHICAGO PARK HQ EV CHARGER #1,4830 S Western Ave,,Chicago,IL,60609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.804881,-87.686415,10/05/2023,10/04/2023 07:46:47 PM +0000,,,,06/01/2023,,,,,"(41.804881, -87.686415)"
